# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
80.3665	110	946.672	8.00195	841.811	82.2109	0.00838187	11.6125	11.5152
81.1613	111	633.311	2.00012	873.171	63.1292	0.00314825	10.0637	10.032
81.9561	112	397.938	1.00003	887.506	44.0646	0.00250673	9.05348	9.03078
82.7509	113	279.403	1.00003	937.778	36.0396	0.00356641	7.7804	7.75266
83.5458	114	216.436	2.00012	907.913	27.0239	0.00915654	8.08308	8.00907
84.3406	115	164.86	3.00027	1039.93	21.0135	0.0178736	7.98822	7.84544
85.1354	116	136.568	1.00003	1057.67	15.0069	0.00726937	9.16698	9.10034
85.9302	117	133.575	2.00012	1066.67	20.0122	0.0147528	6.77464	6.6747
86.725	118	125.487	1.00003	1077.86	20.0122	0.00790619	6.32049	6.27052
87.5198	119	123.464	3.00027	1263.13	18.011	0.0237243	7.02151	6.85493
88.3146	120	125.487	0	1235.84	14.006	0	8.95952	8.95952
89.1094	121	132.535	0	1319.1	14.006	0	9.46271	9.46271
89.9042	122	102.319	0	1417.59	9.00302	0	11.3649	11.3649
90.699	123	111.378	0	1500.83	14.006	0	7.95215	7.95215
91.4938	124	120.449	2.00012	1497.44	6.0011	0.0163343	20.4044	20.0712
92.2886	125	101.331	0	1534.35	6.0011	0	16.8854	16.8854
93.0834	126	111.378	0	1595.42	10.0031	0	11.1344	11.1344
93.8782	127	111.391	1.00003	1565.87	8.00195	0.00889775	14.0455	13.9205
94.673	128	116.42	1.00003	1575.49	2.00037	0.00851671	58.6991	58.1992
95.4678	129	105.338	1.00003	1708.77	11.0037	0.00940427	9.66384	9.57296
96.2626	130	120.449	1.00003	1705.77	6.0011	0.00823416	20.2378	20.0712
97.0574	131	102.325	1.00003	1636.71	4.00049	0.00967848	25.8281	25.5782
97.8522	132	111.385	0	1640.03	1.00003	0	111.381	111.381
98.647	133	99.3003	1.00003	1675.37	3.00027	0.00997036	33.4304	33.0971
99.4418	134	107.351	0	1772.11	4.00049	0	26.8345	26.8345
100.237	135	122.456	1.00003	1789.85	2.00024	0.00810026	61.7207	61.2208
101.031	136	116.413	0	1772.46	4.00049	0	29.0996	29.0996
