# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
50.0746	76	2529.28	2103.79	15.0069	2206.65	0.454082	2.09959	1.1462
50.746	77	2535.95	2189.35	13.0052	2229.88	0.463325	2.11909	1.13726
51.4175	78	2558	2140.24	8.00195	2218.8	0.455541	2.11747	1.15287
52.0889	79	2567.72	2139.96	8.00195	2090.11	0.454568	2.25237	1.22851
52.7604	80	2461.66	2288.76	14.006	2291.06	0.481802	2.07346	1.07446
53.4318	81	2454.71	2209.24	11.0044	2196.16	0.473685	2.12368	1.11773
54.1033	82	2458.19	2229.01	8.00195	2181.8	0.475553	2.14832	1.12668
54.7747	83	2596.52	2097.24	11.0037	2155.06	0.446815	2.17802	1.20485
55.4462	84	2572.9	2205.24	11.0037	2156.16	0.461526	2.21604	1.19328
56.1176	85	2616.75	2134.54	11.0037	2221.71	0.449256	2.13857	1.17781
56.7891	86	2674.55	2056.21	14.006	2332.65	0.434647	2.02806	1.14657
57.4605	87	2721.55	1965.06	6.00147	2471.49	0.419293	1.89626	1.10117
58.132	88	2947.75	1763.51	7.0015	2605.64	0.374319	1.8081	1.1313
58.8034	89	3111.56	1600.53	13.0052	2935.13	0.339665	1.60541	1.06011
59.4749	90	3523.62	1394.07	12.0044	3201.75	0.28348	1.53594	1.10053
60.1463	91	3750.54	1085.91	9.00247	3527.8	0.224526	1.37096	1.06314
60.8178	92	3974.52	843.654	8.00195	3846.11	0.175098	1.25274	1.03339
61.4892	93	4215.73	599.997	12.0044	4042.45	0.124591	1.19129	1.04286
62.1607	94	4362.21	436.77	7.0015	4090.73	0.0910132	1.17313	1.06636
62.8321	95	4389.45	296.706	10.0031	4356.58	0.0633155	1.07565	1.00754
63.5036	96	4526.82	175.941	9.00247	4167.14	0.0374124	1.12854	1.08631
64.175	97	4740.13	110.371	11.0037	4267.06	0.0227545	1.13673	1.11087
64.8465	98	4505.28	79.1911	12.0044	4322.33	0.0172738	1.06065	1.04233
65.518	99	4727.29	48.0705	8.00195	4251.02	0.0100664	1.12334	1.11204
66.1894	100	4593.19	38.0465	6.0011	4239.22	0.00821518	1.09248	1.0835
66.8609	101	4752.49	38.0441	22.0148	4175.45	0.00794152	1.14731	1.1382
67.5323	102	4676.36	14.0068	9.00247	4246.86	0.0029863	1.10443	1.10113
68.2038	103	4718.37	21.0135	8.00195	4246.46	0.00443381	1.11608	1.11113
68.8752	104	4727.45	22.0148	11.0044	4255.44	0.00463521	1.11609	1.11092
69.5467	105	4822.63	17.0088	6.0011	4377.9	0.00351449	1.10547	1.10158
70.2181	106	4736.89	13.0052	9.00247	4351.2	0.00273799	1.09163	1.08864
70.8896	107	4755.51	17.0088	16.0078	4269.29	0.00356391	1.11787	1.11389
71.561	108	4839.78	11.0037	7.0015	4364.66	0.00226844	1.11138	1.10886
72.2325	109	4828.99	10.0031	15.0069	3999.91	0.00206717	1.20978	1.20728
72.9039	110	4771.58	9.00247	16.0078	3611.07	0.00188313	1.32387	1.32137
73.5754	111	4911.16	12.0044	13.0052	3126.01	0.00243835	1.5749	1.57106
74.2468	112	4823.59	13.0052	32.0313	2707.55	0.00268891	1.78634	1.78154
74.9183	113	4934.55	17.0088	53.0859	2047	0.00343504	2.41893	2.41063
75.5897	114	5009.24	15.0069	105.338	1504.16	0.00298689	3.34024	3.33026
76.2612	115	5009.17	5.00107	187.098	990.706	0.000997387	5.06121	5.05616
76.9326	116	4936.26	17.0088	334.534	598.228	0.00343386	8.2799	8.25146
77.6041	117	4454.62	9.00302	462.466	333.513	0.00201697	13.3837	13.3567
78.2755	118	3971.94	7.0015	723.091	213.462	0.00175964	18.64	18.6072
78.947	119	3072.46	5.00076	873.061	137.601	0.00162497	22.365	22.3287
79.6184	120	2358.81	5.00076	1086.57	93.2821	0.00211555	25.3405	25.2869
80.2899	121	1802.56	11.0037	1053.6	63.1217	0.00606745	28.7312	28.5569
80.9613	122	1171.82	4.00049	1081.29	39.0465	0.00340229	30.1134	30.0109
81.6328	123	796.626	0	1120.09	28.0257	0	28.4249	28.4249
82.3043	124	507.851	4.00049	1122.16	19.0122	0.00781572	26.9223	26.7119
82.9757	125	371.242	6.0011	1213.57	15.0078	0.0159078	25.1365	24.7366
83.6472	126	263.134	1.00009	1189.73	6.0011	0.00378631	44.0142	43.8476
84.3186	127	211.396	0	1265.45	7.0015	0	30.193	30.193
84.9901	128	169.888	1.00003	1342.13	3.00046	0.00585196	56.954	56.6207
85.6615	129	121.449	1.00003	1372.32	5.00076	0.00816691	24.4861	24.2861
86.333	130	112.405	1.00003	1469.77	3.00027	0.0088182	37.7983	37.465
87.0044	131	115.405	0	1528.88	9.00247	0	12.8193	12.8193
87.6759	132	111.398	0	1623.92	5.00076	0	22.2762	22.2762
88.3473	133	96.2824	1.00003	1614.98	4.00049	0.0102797	24.3176	24.0676
89.0188	134	85.2213	2.00012	1678.15	3.00046	0.0229316	29.0694	28.4028
89.6902	135	96.2882	0	1735.68	4.00049	0	24.0691	24.0691
90.3617	136	104.338	1.00003	1850.25	2.00012	0.00949355	52.6657	52.1658
91.0331	137	89.2426	0	1920.88	4.00049	0	22.3079	22.3079
91.7046	138	88.2372	1.00003	1932.76	2.00012	0.0112064	44.6159	44.1159
92.376	139	94.2707	0	1918.12	0	0	0	0
93.0475	140	95.2765	0	1965.57	3.00027	0	31.7559	31.7559
93.7189	141	72.1631	0	1978.01	1.00003	0	72.1609	72.1609
94.3904	142	79.1959	3.00027	2059.75	2.00012	0.0365014	41.0956	39.5955
95.0618	143	94.2707	1.00003	2121.39	2.00012	0.0104967	47.6325	47.1325
95.7333	144	85.2213	1.00003	2084.69	3.00027	0.0115984	28.7378	28.4045
96.4047	145	84.2161	2.00012	2070.78	1.00003	0.0231989	86.2136	84.2135
97.0762	146	78.191	0	2127.15	0	0	0	0
97.7477	147	85.2213	0	2134.38	0	0	0	0
