# depth_nm	scan	16OCs2+	18OCs2+	SiCs+	WCs+	f18 = 18OCs2+/(16OCs2++18OCs2+)	O_over_W = (16OCs2++18OCs2+)/WCs+	16OCs2+_over_WCs+
80.6854	117	358.959	2.00006	7313.96	66.0666	0.00554096	5.46357	5.43329
81.5313	118	274.16	1.00002	6936.18	66.0666	0.0036343	4.1649	4.14976
82.3772	119	247.936	1.00002	6791.23	57.0496	0.00401716	4.3635	4.34597
83.2231	120	224.769	3.00014	6624.64	35.0187	0.0131718	6.50422	6.41854
84.069	121	236.854	2.00006	6285.7	45.0323	0.00837357	5.30406	5.25965
84.9149	122	200.613	1.00002	6016.36	39.0232	0.00496008	5.16648	5.14086
85.7607	123	159.387	0	6025.98	28.0137	0	5.68961	5.68961
86.6066	124	132.267	1.00005	5862.46	25.0095	0.0075041	5.32863	5.28864
87.4525	125	135.279	3.00014	5458.03	22.0074	0.0216963	6.2833	6.14697
88.2984	126	119.217	1.00002	5211.51	15.0034	0.00831844	8.01261	7.94595
89.1443	127	107.175	1.00005	5057.55	13.0026	0.00924469	8.31951	8.2426
89.9902	128	109.182	0	5056.71	18.0049	0	6.06398	6.06398
90.8361	129	81.1003	0	4874.8	11.0018	0	7.37152	7.37152
91.682	130	81.1028	0	4715.8	14.003	0	5.79182	5.79182
92.5279	131	88.1211	0	4672.35	9.00124	0	9.78989	9.78989
93.3737	132	73.0814	0	4353.84	9.00124	0	8.11904	8.11904
94.2196	133	81.1003	1.00002	4301.46	3.00014	0.0121804	27.3655	27.0322
95.0655	134	68.0707	0	4186.84	13.0026	0	5.23517	5.23517
95.9114	135	51.0397	0	4150.67	13.003	0	3.92523	3.92523
96.7573	136	60.055	0	4010.91	10.0015	0	6.00458	6.00458
97.6032	137	75.086	0	3851.76	11.0018	0	6.82485	6.82485
98.4491	138	77.0906	1.00002	3727.08	6.00055	0.0128058	13.0139	12.8473
