# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
18.8459	32	177.963	1.00003	3207.62	0	0.00558792	0	0
19.4349	33	178.996	0	3321.04	0	0	0	0
20.0238	34	165.857	0	3276.99	0	0	0	0
20.6127	35	176.963	1.00003	3385.87	1.00003	0.00561932	177.958	176.958
21.2017	36	194.193	0	3332.47	2.00012	0	97.0908	97.0908
21.7906	37	198.206	2.00012	3360.95	0	0.00999031	0	0
22.3796	38	161.796	0	3386.94	0	0	0	0
22.9685	39	193.158	0	3448.72	2.00012	0	96.5729	96.5729
23.5574	40	177.985	0	3379.32	5.00076	0	35.5915	35.5915
24.1464	41	201.243	0	3228.56	0	0	0	0
24.7353	42	214.41	0	3335.34	1.00003	0	214.403	214.403
25.3242	43	226.587	0	3123.55	0	0	0	0
25.9132	44	233.687	1.00003	2837.26	3.00027	0.00426113	78.2218	77.8884
26.5021	45	370.196	0	2242.9	11.0044	0	33.6408	33.6408
27.091	46	731.39	5.00076	1677.48	22.0148	0.00679091	33.4498	33.2227
27.68	47	1549.56	6.0011	1150.05	61.1176	0.00385783	25.452	25.3538
28.2689	48	2767.43	9.00247	868.896	210.36	0.00324246	13.1985	13.1557
28.8578	49	4612.11	29.0257	676.914	596.329	0.00625401	7.78284	7.73417
29.4468	50	6737.05	41.0514	496.661	1700.72	0.00605647	3.98543	3.96129
30.0509	51	8973.68	52.0827	318.146	3600.78	0.00577045	2.50662	2.49215
30.8896	52	10100.2	55.0925	200.218	6099.81	0.005425	1.66486	1.65583
31.7284	53	10530.4	77.1815	98.2943	8795.98	0.00727608	1.20596	1.19718
32.5672	54	10130.7	69.1457	66.1333	10885.4	0.00677907	0.937026	0.930674
33.4059	55	9225.73	63.1214	44.0592	11911.2	0.0067954	0.779843	0.774543
34.2447	56	8127.12	49.0734	19.011	11905.4	0.00600199	0.686766	0.682644
35.0835	57	7174.5	37.0441	9.00247	11308.6	0.00513678	0.637702	0.634427
35.9222	58	6302.37	53.0859	6.0011	10445.5	0.00835281	0.60844	0.603358
36.761	59	5379.15	38.0465	5.00107	9629.24	0.00702327	0.562578	0.558627
37.5998	60	5118.37	37.0418	4.00049	8856.52	0.00718504	0.582103	0.577921
38.4386	61	4571.16	33.0333	3.00027	8288.83	0.00717461	0.55547	0.551484
39.2773	62	4466.19	51.0827	5.00076	7993.67	0.0113083	0.565106	0.558716
40.1161	63	4196.13	43.0565	1.00003	7663.45	0.0101568	0.553169	0.547551
40.9549	64	4216.38	56.0959	0	7507.03	0.0131296	0.56913	0.561658
41.7936	65	4164.66	73.1676	0	7422.89	0.0172653	0.570913	0.561056
42.6324	66	4000.18	120.449	0	7487.86	0.0292308	0.550308	0.534222
43.4712	67	3844.11	205.293	1.00003	7076.28	0.0506972	0.57225	0.543238
44.3099	68	3785.39	315.048	3.00027	7007.92	0.0768327	0.585115	0.540159
45.1487	69	3744.56	447.099	0	6885.54	0.106664	0.608763	0.54383
45.9875	70	3794.49	505.912	2.00012	6740.67	0.117643	0.637978	0.562924
46.8262	71	3770.49	602.11	2.00012	6655.11	0.137701	0.657028	0.566555
47.665	72	3658.74	625.918	2.00012	6485.26	0.146084	0.660676	0.564162
48.5038	73	3636.96	688.47	1.00003	6406.95	0.159168	0.675115	0.567659
49.3425	74	3662.75	734.3	0	6368.75	0.166998	0.690411	0.575113
50.1813	75	3587.79	699.906	1.00003	6502.76	0.163236	0.659365	0.551733
51.0201	76	3546.22	704.038	1.00003	6283.54	0.165646	0.676412	0.564367
51.8589	77	3537.25	694.644	0	6358.34	0.164145	0.665565	0.556316
52.6976	78	3638.7	757.472	1.00003	6362.87	0.172302	0.690911	0.571865
53.5364	79	3545.77	652.16	1.00003	6421.13	0.155353	0.653769	0.552204
54.3752	80	3610.22	711.481	0	6291.03	0.16463	0.686963	0.573868
55.2139	81	3538.01	678.168	2.00012	6176.7	0.160849	0.682594	0.572799
56.0527	82	3634.96	733.345	0	6336.56	0.167878	0.689381	0.573649
56.8915	83	3576.84	682.042	0	6451.28	0.160146	0.660162	0.55444
57.7302	84	3547.19	673.662	0	6333.53	0.159603	0.66643	0.560066
58.569	85	3704.11	533.629	1.00003	6530.27	0.125923	0.648937	0.567221
59.4078	86	3847.7	461.494	0	6720.51	0.107095	0.6412	0.57253
60.2465	87	3814.95	341.598	1.00003	6851.34	0.0821831	0.606678	0.556819
61.0853	88	4110.21	258.085	0	6821.45	0.0590813	0.640377	0.602543
61.9241	89	4068.46	162.806	3.00027	6944.69	0.0384769	0.609281	0.585838
62.7628	90	4138.47	109.371	0	6907.94	0.0257474	0.614921	0.599088
63.6016	91	4174.72	76.1815	1.00003	6997.54	0.0179212	0.607486	0.596599
64.4404	92	4170.32	64.1253	0	7232.23	0.0151437	0.585497	0.57663
65.2792	93	4192.2	50.0764	0	7031.57	0.0118042	0.603318	0.596197
66.1179	94	4113.81	49.0734	0	7206.62	0.0117883	0.577647	0.570838
66.9567	95	4079.65	37.0464	0	7208.86	0.00899905	0.571061	0.565922
67.7955	96	4285.06	47.0675	0	7105.67	0.0108648	0.609672	0.603048
68.6342	97	4234.11	43.0565	0	7127.73	0.0100666	0.600074	0.594034
69.473	98	4195.27	31.0294	0	7153.52	0.00734198	0.590799	0.586462
70.3118	99	4182.31	41.0564	0	7303.47	0.00972125	0.578268	0.572647
71.1505	100	4266.51	41.0539	1.00003	7280.96	0.00953065	0.591621	0.585982
71.9893	101	4464.25	49.0734	2.00012	7277.83	0.010873	0.620147	0.613404
72.8281	102	5047.73	63.1214	3.00027	7110.53	0.0123505	0.718773	0.709895
73.6668	103	5699.39	59.1101	14.006	6284.29	0.0102648	0.916334	0.906928
74.5056	104	7148.3	72.1587	52.0859	4427.22	0.00999364	1.63092	1.61462
75.3444	105	8833.04	84.2161	166.847	2829.62	0.00944417	3.1514	3.12164
76.1831	106	9335.24	84.2161	477.991	1461.56	0.00894065	6.44478	6.38715
77.0219	107	8377.02	83.2109	870.003	691.187	0.00983555	12.2401	12.1198
77.8607	108	5312.34	52.0871	1105.03	298.945	0.00970973	17.9445	17.7703
78.6995	109	3020.82	34.0374	1136.08	122.487	0.0111421	24.9404	24.6625
79.5382	110	1396.87	13.0052	1056.09	57.1029	0.00922433	24.6901	24.4624
80.377	111	802.529	9.00247	1194.13	37.0418	0.0110932	21.9085	21.6655
81.2158	112	417.32	7.0015	1075.15	13.0052	0.0165004	32.6272	32.0888
82.0545	113	287.526	2.00012	1184.35	20.0134	0.00690827	14.4666	14.3666
82.8933	114	192.122	1.00003	1233.05	16.0078	0.00517823	12.0642	12.0018
83.7321	115	140.602	1.00003	1214.8	9.00302	0.00706228	15.7282	15.6172
84.5708	116	140.61	3.00027	1261.13	3.00027	0.0208918	47.8658	46.8658
85.4096	117	139.627	3.00027	1383.36	11.0037	0.0210357	12.9618	12.6891
86.2484	118	108.364	1.00003	1382.53	10.0031	0.00914404	10.9331	10.8331
87.0871	119	93.2707	1.00003	1432.6	11.0037	0.0106081	8.56719	8.4763
87.9259	120	85.2213	0	1497.63	8.00195	0	10.6501	10.6501
88.7647	121	92.2649	0	1497.63	13.0052	0	7.09449	7.09449
89.6034	122	98.3017	1.00003	1501.02	6.0011	0.0100706	16.5473	16.3806
90.4422	123	73.1631	0	1566.87	2.00012	0	36.5793	36.5793
91.281	124	68.1457	0	1609.7	6.0011	0	11.3555	11.3555
92.1198	125	64.1253	1.00003	1655.95	10.0031	0.0153555	6.51055	6.41058
92.9585	126	51.0795	0	1694.14	5.00076	0	10.2143	10.2143
93.7973	127	61.1176	0	1745.81	3.00027	0	20.3707	20.3707
94.6361	128	55.0925	2.00012	1777.23	3.0004	0.0350329	19.0284	18.3617
95.4748	129	56.0994	0	1806.61	5.00107	0	11.2175	11.2175
96.3136	130	68.1415	1.00003	1822.62	5.00076	0.0144635	13.8262	13.6262
97.1524	131	38.0465	1.00003	1879.41	4.00049	0.0256113	9.76043	9.51045
97.9911	132	59.1101	0	1931.26	3.00027	0	19.7016	19.7016
98.8299	133	47.0704	0	1951.55	2.00012	0	23.5338	23.5338
99.6687	134	62.1176	0	1876.58	2.00012	0	31.0569	31.0569
100.507	135	48.0734	2.00012	1882.66	2.00012	0.0399437	25.0352	24.0352
101.346	136	51.0795	0	2010.76	1.00003	0	51.078	51.078
