# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
36.5893	53	5576.41	23.0162	4.00049	9233.16	0.00411045	0.606448	0.603955
37.5847	54	4810.13	38.0441	9.00247	8098.74	0.00784711	0.598633	0.593935
38.5801	55	4317.62	19.011	4.00049	7725.22	0.00438383	0.56136	0.558899
39.5755	56	4051.12	15.0069	4.00049	7292.96	0.0036907	0.557541	0.555483
40.5709	57	3772.17	25.0206	2.00012	6778.15	0.00658925	0.56021	0.556518
41.5663	58	3751.91	63.1214	3.00027	6709.69	0.0165455	0.568585	0.559178
42.5617	59	3545.47	102.325	3.00027	6528.57	0.0280513	0.558743	0.543069
43.5571	60	3446.77	176.963	0	6276.02	0.0488344	0.577394	0.549197
44.5525	61	3377.33	223.531	1.00009	6276.28	0.0620773	0.573725	0.53811
45.5478	62	3304.27	278.368	4.00049	6139.3	0.0776993	0.583557	0.538215
46.5432	63	3338.73	347.726	2.00012	5985.48	0.0943254	0.6159	0.557805
47.5386	64	3383.28	400.939	0	5778.2	0.10595	0.654912	0.585524
48.534	65	3236.32	412.241	0	5783.04	0.112987	0.630906	0.559622
49.5294	66	3288.79	396.839	1.00003	5739.25	0.107672	0.64218	0.573035
50.5248	67	3142.54	426.53	1.00003	5794.89	0.119507	0.615899	0.542295
51.5202	68	3297.47	432.743	1.00003	5811.22	0.11601	0.641899	0.567432
52.5156	69	3318.08	437.879	1.00003	5903.48	0.116583	0.636227	0.562054
53.511	70	3299.92	432.823	1.00003	5772.21	0.115953	0.646675	0.571691
54.5064	71	3276.66	437.906	1.00003	5811.64	0.117889	0.639159	0.563809
55.5018	72	3232.35	440.934	0	5714.26	0.120038	0.642829	0.565665
56.4971	73	3316.75	410.212	1.00003	5823.74	0.110066	0.63996	0.569522
57.4925	74	3313.62	397.938	1.00003	5898.59	0.107216	0.629228	0.561765
58.4879	75	3412.51	339.493	1.00003	5969.13	0.0904832	0.628568	0.571693
59.4833	76	3406.05	253.02	0	5968.7	0.0691489	0.613042	0.570651
60.4787	77	3752.92	158.767	0	6105	0.0405878	0.640735	0.614729
61.4741	78	3584.03	135.559	2.00012	6072.41	0.0364447	0.612538	0.590215
62.4695	79	3587	76.1861	1.00003	6104.72	0.0207978	0.600058	0.587578
63.4649	80	3674.77	43.0565	1.00003	6410.29	0.0115811	0.579977	0.57326
64.4603	81	3707.64	27.0223	0	6189.06	0.00723553	0.603431	0.599064
65.4557	82	3611.72	14.006	2.00012	6277.35	0.00386294	0.577589	0.575358
66.4511	83	3647.47	18.0121	0	6151	0.00491397	0.595917	0.592989
67.4465	84	3628.2	14.006	0	6297.03	0.00384546	0.578401	0.576177
68.4418	85	3658.25	19.011	0	6367.19	0.00516988	0.577533	0.574547
69.4372	86	3674.77	18.0099	1.00003	6300.81	0.00487705	0.58608	0.583222
70.4326	87	3683.79	31.0294	1.00003	6223.6	0.00835287	0.596892	0.591906
71.428	88	3837.72	12.0044	0	6390.53	0.00311825	0.602411	0.600533
72.4234	89	4104.52	26.0207	1.00003	6508.52	0.00629958	0.634636	0.630638
73.4188	90	5034.46	22.0148	7.0015	5984.7	0.00435378	0.844901	0.841223
74.4142	91	6597.61	39.0465	35.0374	4167.81	0.00588346	1.59236	1.58299
75.4096	92	7781.54	36.0396	128.51	2301.84	0.00461007	3.39624	3.38058
76.405	93	8692.95	36.0418	484.171	1163.8	0.00412898	7.50043	7.46946
77.4004	94	7232.51	24.0191	948.376	446.206	0.00330999	16.2627	16.2089
78.3958	95	3888.37	18.0099	1039.6	160.826	0.00461038	24.2895	24.1775
79.3912	96	1806.72	10.0037	967.592	71.1543	0.00550642	25.5322	25.3917
80.3865	97	864.733	2.00012	1031.21	31.0332	0.00230766	27.9293	27.8648
81.3819	98	453.323	1.00003	982.273	26.0207	0.00220114	17.4601	17.4217
82.3773	99	247.865	0	998.843	20.0122	0	12.3857	12.3857
83.3727	100	185.041	1.00003	1033.34	14.0068	0.00537532	13.2822	13.2108
84.3681	101	145.654	0	1126.73	15.0087	0	9.70466	9.70466
85.3635	102	115.42	0	1181.5	15.0069	0	7.69112	7.69112
86.3589	103	100.306	0	1120.52	7.0015	0	14.3264	14.3264
87.3543	104	78.191	0	1225.74	6.00147	0	13.0287	13.0287
88.3497	105	66.1373	0	1271.02	8.00195	0	8.26515	8.26515
89.3451	106	58.1029	0	1283.08	7.00192	0	8.29813	8.29813
90.3405	107	63.1214	1.00003	1366.12	2.00012	0.0155959	32.0588	31.5588
91.3359	108	51.0827	0	1412.51	6.0011	0	8.51222	8.51222
92.3312	109	41.0514	0	1450.45	5.00107	0	8.20852	8.20852
93.3266	110	34.0353	0	1434.15	4.00049	0	8.50779	8.50779
94.322	111	44.0592	0	1510.51	2.00012	0	22.0282	22.0282
95.3174	112	43.0592	0	1505.93	6.0011	0	7.17521	7.17521
96.3128	113	43.0565	0	1561.26	3.00027	0	14.3509	14.3509
97.3082	114	41.0539	0	1600.25	4.00073	0	10.2616	10.2616
98.3036	115	40.0489	0	1624.03	0	0	0	0
99.299	116	25.0191	2.00012	1571.17	6.0011	0.0740259	4.50238	4.16909
100.294	117	27.0223	0	1647.78	5.00076	0	5.40363	5.40363
101.29	118	34.0374	0	1641.08	3.00027	0	11.3448	11.3448
102.285	119	31.0313	0	1688.79	4.00098	0	7.75592	7.75592
103.281	120	25.0191	0	1679.26	2.00012	0	12.5088	12.5088
104.276	121	31.0294	0	1773.23	4.00049	0	7.75639	7.75639
105.271	122	28.024	0	1758.73	2.00024	0	14.0103	14.0103
106.267	123	24.0176	0	1792.32	1.00003	0	24.0169	24.0169
