# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
38.0034	57	2896.25	17.0088	11.0037	4014.37	0.00583842	0.725707	0.72147
38.7954	58	2865.05	18.011	5.00076	4098.39	0.00624718	0.703461	0.699066
39.5875	59	2865.77	21.0135	7.0015	4022.89	0.0072792	0.717589	0.712366
40.3796	60	2935.71	32.0313	6.0011	4137.92	0.0107931	0.717207	0.709466
41.1716	61	2802.96	50.0764	10.0031	3972.84	0.017552	0.718134	0.70553
41.9637	62	2903.84	87.2371	5.00076	3932.15	0.0291658	0.760672	0.738486
42.7558	63	2831.43	190.099	4.00049	4004.29	0.0629147	0.754573	0.707099
43.5479	64	2713.91	261.101	4.00049	3694.88	0.0877647	0.805171	0.734505
44.3399	65	2698.99	416.269	6.0011	3608.14	0.133623	0.863396	0.748026
45.132	66	2590.71	470.872	7.0015	3596.17	0.1538	0.851346	0.720409
45.9241	67	2499.43	555.528	7.0015	3408.13	0.181845	0.896374	0.733373
46.7161	68	2488.91	605.299	8.00195	3408.62	0.195623	0.90776	0.730182
47.5082	69	2308.7	612.529	4.00049	3295.98	0.209682	0.886302	0.70046
48.3003	70	2357.43	645.794	0	3224.67	0.215033	0.931327	0.73106
49.0923	71	2369.75	692.804	3.00027	3158.99	0.226218	0.969473	0.750162
49.8844	72	2367.15	691.6	4.00049	3131.95	0.226106	0.976627	0.755806
50.6765	73	2342.72	687.856	1.00003	3127.71	0.226972	0.968943	0.74902
51.4685	74	2416.62	698.993	6.0011	3162.06	0.224352	0.98531	0.764254
52.2606	75	2261.45	718.752	3.00027	3250.93	0.241175	0.916725	0.695633
53.0527	76	2244.07	735.897	3.00027	3056.63	0.246948	0.97492	0.734166
53.8447	77	2328.25	742.084	5.00076	3159.68	0.241695	0.971723	0.736862
54.6368	78	2271.35	672.955	2.00012	3189.89	0.228561	0.923012	0.712047
55.4289	79	2246.51	712.616	2.00012	3136.94	0.24082	0.943314	0.716145
56.2209	80	2290.96	635.431	3.00027	3205.49	0.217138	0.912931	0.714699
57.013	81	2289.96	605.484	4.00049	3157.58	0.209116	0.916981	0.725226
57.8051	82	2411.12	513.169	1.00003	3258.05	0.175485	0.897559	0.74005
58.5971	83	2539.79	489.414	0	3349.61	0.161565	0.904345	0.758235
59.3892	84	2503.42	436.878	0	3557.29	0.148583	0.826555	0.703743
60.1813	85	2798.07	319.126	2.00012	3620.5	0.102376	0.860986	0.772841
60.9734	86	2711.81	203.306	1.00003	3705.72	0.0697419	0.786653	0.731791
61.7654	87	2880.78	171.92	1.00003	3786.76	0.0563172	0.806152	0.760752
62.5575	88	2926.96	107.351	1.00003	3933.55	0.035379	0.771391	0.7441
63.3496	89	2883.14	68.1498	1.00003	3905.28	0.0230916	0.755718	0.738267
64.1416	90	2929.78	56.0959	0	3899.62	0.0187871	0.765683	0.751298
64.9337	91	3010	49.0734	2.00012	3773.62	0.0160419	0.810647	0.797643
65.7258	92	2914.36	34.0353	0	3850.05	0.0115437	0.765807	0.756967
66.5178	93	2976.65	26.0207	1.00003	3770.7	0.00866585	0.796316	0.789415
67.3099	94	2901.24	18.0099	0	3899.07	0.00616935	0.748706	0.744087
68.102	95	2861.56	24.0176	1.00003	3700.65	0.00832333	0.779748	0.773258
68.894	96	2969.44	21.0135	0	3781.52	0.00702684	0.790808	0.785251
69.6861	97	2924.96	18.0099	0	3777.95	0.00611962	0.778986	0.774219
70.4782	98	2903.02	16.0078	1.00003	3866.28	0.00548396	0.754994	0.750854
71.2702	99	3157.83	16.0078	2.00012	4000.71	0.00504368	0.793319	0.789318
72.0623	100	3184.37	19.011	1.00003	3843.85	0.00593468	0.833376	0.828431
72.8544	101	3410.45	19.011	5.00076	3439.61	0.00554345	0.997047	0.99152
73.6464	102	3878.67	17.0088	13.006	2826.49	0.00436608	1.37827	1.37226
74.4385	103	4255.32	24.0176	28.0257	2281.15	0.00561245	1.87595	1.86543
75.2306	104	4758.21	18.0099	80.196	1673.4	0.00377074	2.8542	2.84344
76.0226	105	4726.1	26.0207	163.826	1138.81	0.00547559	4.17289	4.15004
76.8147	106	4349.88	8.00195	359.013	718.252	0.0018362	6.06734	6.0562
77.6068	107	3370.84	11.0037	491.44	431.005	0.00325376	7.84641	7.82088
78.3989	108	2392.68	13.0052	574.15	253.051	0.00540601	9.50672	9.45532
79.1909	109	1584.89	7.0015	578.331	136.594	0.00439823	11.6542	11.603
79.983	110	1032.73	6.0011	599.07	68.1582	0.00577733	15.24	15.152
80.7751	111	622.994	5.00076	661.53	56.0994	0.00796306	11.1943	11.1052
81.5671	112	413.192	2.00012	639.671	45.0702	0.00481735	9.21212	9.16774
82.3592	113	269.233	0	688.513	39.0489	0	6.89476	6.89476
83.1513	114	199.243	2.00012	729.527	20.0134	0.00993884	10.0554	9.95545
83.9433	115	149.7	4.00049	716.662	27.0223	0.0260278	5.68792	5.53988
84.7354	116	133.551	1.00003	786.271	24.0176	0.00743235	5.60218	5.56055
85.5275	117	109.378	0	805.134	20.0122	0	5.46554	5.46554
86.3195	118	109.364	3.00027	797.777	28.0257	0.0267013	4.00934	3.90229
87.1116	119	81.2059	4.00049	897.401	15.0087	0.0469506	5.67713	5.41058
87.9037	120	88.2426	0	996.276	16.0098	0	5.51179	5.51179
88.6957	121	78.191	4.00049	961.768	16.0088	0.0486728	5.13415	4.88426
89.4878	122	80.196	4.00073	1010.04	20.0122	0.0475165	4.20726	4.00735
90.2799	123	67.1415	1.00003	1020.01	15.0069	0.0146758	4.54069	4.47405
91.0719	124	60.1138	1.00003	1145.75	7.0015	0.0163634	8.72868	8.58585
91.864	125	83.2109	2.00012	1123.73	12.0044	0.0234726	7.09832	6.93171
92.6561	126	65.1372	0	1147.12	14.0068	0	4.65039	4.65039
93.4481	127	74.1722	2.00012	1191.26	11.0044	0.0262579	6.92201	6.74025
94.2402	128	58.1029	0	1186.8	8.00195	0	7.26109	7.26109
95.0323	129	73.1676	1.00003	1188.65	9.00247	0.0134834	8.23858	8.1275
95.8244	130	68.1457	0	1207.18	11.0037	0	6.19298	6.19298
96.6164	131	61.1213	1.00003	1262.77	8.00195	0.016098	7.76327	7.6383
97.4085	132	61.1176	1.00003	1266.78	10.0031	0.016099	6.20986	6.10989
98.2006	133	70.15	1.00003	1255.81	8.00195	0.0140552	8.89158	8.7666
98.9926	134	65.1293	0	1275.24	8.00195	0	8.13917	8.13917
99.7847	135	65.1333	0	1362.03	5.00076	0	13.0247	13.0247
100.577	136	57.1064	1.00003	1304.58	7.0015	0.0172103	8.29914	8.15631
101.369	137	46.0675	0	1271.42	5.00076	0	9.2121	9.2121
