# depth_nm	scan	16OCs2+	18OCs2+	SiCs+	WCs+	f18 = 18OCs2+/(16OCs2++18OCs2+)	O_over_W = (16OCs2++18OCs2+)/WCs+	16OCs2+_over_WCs+
50.9888	76	5224.31	1108.59	1.00005	294.354	0.175052	21.5146	17.7484
51.8523	77	5207.99	1083.86	4.00024	299.372	0.172264	21.0168	17.3964
52.7158	78	5199.33	1136.52	1.00002	271.127	0.179379	23.3686	19.1767
53.5794	79	5289.19	1115.83	1.00002	311.476	0.174212	20.5635	16.9811
54.4429	80	5113.3	1151.05	2.00006	259.021	0.183746	24.1847	19.7409
55.3065	81	5258.46	1056.93	0	312.504	0.167357	20.2089	16.8268
56.17	82	5219.83	1010.42	0	274.152	0.16218	22.7255	19.0399
57.0335	83	5488.95	797.777	2.00006	277.169	0.126899	22.6819	19.8036
57.8971	84	5561.66	624.941	2.00006	286.255	0.101015	21.6122	19.429
58.7606	85	5841.45	493.716	1.00008	284.238	0.0779326	22.2882	20.5513
59.6241	86	5959.1	369.082	6.00055	301.391	0.0583235	20.9966	19.772
60.4877	87	5981.72	226.79	1.00002	320.563	0.0365289	19.3675	18.66
61.3512	88	6164.54	163.412	3.00014	291.318	0.0258238	21.7218	21.1609
62.2148	89	6158.4	98.1468	2.00006	298.372	0.0156871	20.969	20.64
63.0783	90	6121.75	80.0978	3.00014	285.238	0.0129152	21.7427	21.4619
63.9418	91	6215.55	67.0727	0	291.309	0.0106759	21.5669	21.3366
64.8054	92	6177.66	64.0626	2.00006	299.372	0.0102636	20.8494	20.6354
65.6689	93	6087.17	73.0814	3.00014	261.053	0.0118634	23.5977	23.3178
66.5325	94	6214.13	65.0646	2.00012	294.318	0.0103619	21.3348	21.1137
67.396	95	6201.37	57.0514	1.00002	286.247	0.00911593	21.8638	21.6644
68.2595	96	6076.31	75.086	2.00006	280.195	0.0122063	21.954	21.686
69.1231	97	6218.14	75.086	4.00024	292.3	0.0119312	21.53	21.2731
69.9866	98	6638.56	77.0928	5.0006	285.247	0.0114796	23.5433	23.2731
70.8501	99	6836.82	87.1157	20.0061	338.766	0.0125818	20.4387	20.1816
71.7137	100	6914	78.0954	73.0814	376.151	0.0111691	18.5885	18.3809
72.5772	101	6029.97	58.0514	260.045	452.105	0.00953535	13.466	13.3375
73.4408	102	5429.78	48.0352	668.882	430.82	0.00876904	12.7149	12.6034
74.3043	103	5207.27	44.0296	1398.51	388.292	0.00838451	13.5241	13.4107
75.1678	104	4450.65	36.0198	2609.8	252.974	0.00802817	17.7357	17.5933
76.0314	105	3070.66	28.0122	4386.84	202.625	0.00904006	15.2926	15.1544
76.8949	106	1796.35	17.0044	6234.43	178.485	0.00937732	10.1597	10.0644
77.7584	107	1203.88	11.0018	7050.93	142.309	0.00905588	8.53697	8.45966
78.622	108	787.385	8.00098	7610.11	101.158	0.0100592	7.86283	7.78374
79.4855	109	525.202	4.00024	7991.42	90.1238	0.007559	5.87195	5.82757
80.3491	110	370.082	6.00055	7673.56	73.0814	0.0159554	5.14608	5.06397
81.2126	111	333.693	7.00075	7625.57	60.055	0.0205485	5.67303	5.55646
82.0761	112	275.152	3.00014	7381.81	53.0429	0.010786	5.24391	5.18735
82.9397	113	232.825	2.00006	7135.03	38.0221	0.00851723	6.17603	6.12343
83.8032	114	207.657	3.00014	6879.66	37.0209	0.0142418	5.69021	5.60917
84.6668	115	183.513	2.00006	6568.88	28.012	0.0107812	6.62263	6.55123
85.5303	116	165.417	2.00006	6472.02	24.0088	0.0119466	6.97315	6.88984
86.3938	117	144.317	1.00002	5995.32	21.0067	0.0068816	6.91766	6.87005
87.2574	118	113.195	2.00006	5857.89	24.0088	0.0173623	4.79805	4.71474
88.1209	119	91.1266	1.00002	5664.34	18.0049	0.0108548	5.11674	5.0612
88.9844	120	99.1499	3.00014	5454.25	11.0018	0.0293699	9.2848	9.01211
89.848	121	90.1238	2.00006	5272.16	17.0044	0.0217106	5.41765	5.30003
90.7115	122	64.0626	2.00012	5118.13	15.0034	0.0302761	4.40317	4.26986
91.5751	123	81.1003	3.00014	5080.4	8.00098	0.0356733	10.5113	10.1363
92.4386	124	70.0749	0	4740.57	14.003	0	5.00428	5.00428
93.3021	125	68.0707	1.00005	4684.31	10.0015	0.0144786	6.90602	6.80603
94.1657	126	62.0587	2.00006	4585.82	12.0022	0.0312223	5.33725	5.17061
95.0292	127	66.0666	0	4415.59	11.0018	0	6.00504	6.00504
95.8927	128	50.0382	1.00002	4167.3	8.00098	0.0195935	6.379	6.25401
96.7563	129	55.0462	0	4218.91	7.00075	0	7.8629	7.8629
97.6198	130	60.055	1.00002	4078.82	8.00098	0.0163789	7.63095	7.50596
98.4834	131	59.0532	0	4002.09	13.0026	0	4.54165	4.54165
99.3469	132	57.0496	2.00006	3890.66	6.00055	0.0338708	9.84071	9.5074
