# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
42.0967	71	3355.94	70.15	2.00012	6095.59	0.0204752	0.562061	0.550553
42.9118	72	3366.2	93.2707	2.00012	5973.08	0.026961	0.579176	0.563561
43.7268	73	3284.68	157.757	5.00076	5829.29	0.0458272	0.590541	0.563478
44.5419	74	3147.29	234.687	4.00049	5717.29	0.0693934	0.591535	0.550487
45.357	75	3113.19	238.775	1.00003	5699.53	0.0712344	0.588111	0.546218
46.1721	76	3090.78	274.3	2.00012	5596.73	0.0815136	0.601259	0.552248
46.9872	77	3055.61	316.067	2.00012	5413.44	0.0937418	0.622835	0.564449
47.8023	78	2958.76	355.858	2.00012	5418.75	0.10736	0.611695	0.546023
48.6174	79	3001.18	413.294	2.00012	5529.49	0.121042	0.617502	0.542759
49.4325	80	2988.76	373.311	3.00027	5291.36	0.111036	0.635388	0.564837
50.2476	81	2982.3	372.242	1.00003	5543.32	0.110967	0.605149	0.537998
51.0627	82	3087.99	421.555	0	5216.53	0.120117	0.672774	0.591962
51.8777	83	2955.34	391.716	1.00003	5474.72	0.117033	0.611366	0.539816
52.6928	84	3151.97	434.743	0	5297.15	0.121209	0.677103	0.595032
53.5079	85	3021.84	377.405	0	5482.6	0.111026	0.620005	0.551169
54.323	86	3061.59	416.346	0	5331.22	0.119711	0.652372	0.574276
55.1381	87	3035.5	423.556	2.00012	5380.82	0.122448	0.642848	0.564132
55.9532	88	3016.62	410.166	0	5411.93	0.119694	0.63319	0.557401
56.7683	89	3129.14	378.358	1.00003	5339.28	0.107871	0.656924	0.586061
57.5834	90	3041.31	348.81	1.00003	5408.16	0.10289	0.626853	0.562356
58.3985	91	3179.19	310.989	0	5511.12	0.0891041	0.633298	0.576868
59.2136	92	3214.63	228.643	0	5537.6	0.0664029	0.621799	0.58051
60.0286	93	3292.63	182.018	0	5655.82	0.0523847	0.614349	0.582166
60.8437	94	3301.82	101.319	0	5754.44	0.0297722	0.591392	0.573785
61.6588	95	3300.92	99.3003	2.00012	5776.62	0.0292041	0.588618	0.571428
62.4739	96	3497.82	78.1863	0	5780.5	0.0218642	0.618632	0.605106
63.289	97	3368.56	51.0795	0	5879.22	0.0149371	0.581649	0.57296
64.1041	98	3504.92	37.0418	0	5736.26	0.010458	0.61747	0.611012
64.9192	99	3312.07	24.0176	0	5748.61	0.00719932	0.58033	0.576152
65.7343	100	3378.4	18.011	1.00003	5854.38	0.00530294	0.580149	0.577073
66.5494	101	3383.33	18.0099	0	5835.77	0.00529494	0.582844	0.579757
67.3644	102	3311.95	12.0044	2.00012	5907.9	0.00361148	0.562628	0.560596
68.1795	103	3320.31	12.0044	0	5733.39	0.00360242	0.581212	0.579119
68.9946	104	3436.12	23.0162	0	5933.49	0.00665374	0.582984	0.579105
69.8097	105	3484.08	12.0044	1.00003	5896.26	0.00343367	0.592933	0.590898
70.6248	106	3569.1	16.0078	0	5867.47	0.00446508	0.611014	0.608286
71.4399	107	3516.04	14.006	1.00003	6096.25	0.00396765	0.579053	0.576755
72.255	108	3993.06	21.0135	1.00003	6131.62	0.00523495	0.654651	0.651224
73.0701	109	4296.25	14.006	4.00049	5670.94	0.00324945	0.76006	0.757591
73.8852	110	5212.91	25.0191	15.0069	4736.12	0.00477653	1.10595	1.10067
74.7003	111	6293.03	33.0333	54.0925	3338.37	0.00522178	1.89496	1.88506
75.5153	112	7484.43	30.0293	178.996	2059.66	0.00399621	3.6484	3.63382
76.3304	113	7990.98	33.0333	424.556	1156.39	0.0041168	6.93884	6.91028
77.1455	114	7193.67	27.0239	755.515	567.296	0.00374257	12.7283	12.6806
77.9606	115	5110.34	16.0078	970.714	291.795	0.00312265	17.5683	17.5135
78.7757	116	2893.5	14.006	953.617	125.485	0.00481717	23.1702	23.0586
79.5908	117	1504.69	9.00247	947.614	47.0762	0.00594734	32.1542	31.963
80.4059	118	843.654	2.00012	977.208	33.0336	0.00236518	25.5998	25.5393
81.221	119	470.784	5.00076	895.456	16.0078	0.0105105	29.7221	29.4097
82.0361	120	303.855	0	926.303	16.0098	0	18.9794	18.9794
82.8512	121	165.857	0	947.483	16.0078	0	10.361	10.361
83.6662	122	147.682	2.00012	993.273	15.0078	0.0133625	9.9736	9.84033
84.4813	123	121.464	2.00012	1085.57	13.0052	0.0162	9.49346	9.33967
85.2964	124	82.2109	1.00003	1075.88	10.0031	0.012018	8.31856	8.21858
86.1115	125	83.216	1.00003	1094.88	15.0069	0.0118746	5.61183	5.5452
86.9266	126	76.1815	2.00012	1197.72	8.00244	0.025583	9.76972	9.51978
87.7417	127	76.1768	0	1180.12	8.00195	0	9.51978	9.51978
88.5568	128	57.0994	1.00003	1136.27	11.0037	0.0172124	5.27999	5.18911
89.3719	129	57.0994	1.00003	1259.13	4.00073	0.0172124	14.5222	14.2722
90.187	130	51.0858	0	1317.59	3.00027	0	17.027	17.027
91.002	131	49.0734	0	1307.67	4.00049	0	12.2669	12.2669
91.8171	132	44.0592	0	1320.59	5.00076	0	8.81049	8.81049
92.6322	133	51.0795	0	1352.91	4.00049	0	12.7683	12.7683
93.4473	134	39.0465	0	1334.87	7.0015	0	5.57688	5.57688
94.2624	135	29.0257	1.00003	1396.49	7.00235	0.0333058	4.28795	4.14514
95.0775	136	38.0465	1.00003	1462.75	6.0011	0.0256113	6.50656	6.33992
95.8926	137	28.024	0	1518.33	7.0015	0	4.00257	4.00257
96.7077	138	30.0275	0	1405.77	4.00049	0	7.50596	7.50596
97.5228	139	30.0293	0	1540.46	3.00027	0	10.0089	10.0089
98.3379	140	41.0514	0	1482.67	3.0004	0	13.682	13.682
99.1529	141	35.0374	0	1503.02	3.00027	0	11.6781	11.6781
99.968	142	30.0275	1.00003	1522.56	0	0.0322304	0	0
100.783	143	30.0275	0	1492.96	6.0011	0	5.00367	5.00367
