# depth_nm	scan	16OCs2+	18OCs2+	SiCs+	WCs+	f18 = 18OCs2+/(16OCs2++18OCs2+)	O_over_W = (16OCs2++18OCs2+)/WCs+	16OCs2+_over_WCs+
49.6164	79	5045.54	660.615	1.00002	224.769	0.115772	25.3867	22.4477
50.4581	80	5095.43	707.629	1.00002	235.847	0.121941	24.6052	21.6049
51.2999	81	5110.45	716.849	0	229.818	0.123016	25.3562	22.237
52.1416	82	5090.25	719.894	0	260.029	0.123903	22.3442	19.5757
52.9833	83	5044.03	709.673	1.00005	269.102	0.123342	21.3811	18.744
53.825	84	5132.51	703.585	1.00002	252.982	0.120558	23.0692	20.2881
54.6667	85	5077.4	670.841	0	237.861	0.116704	24.1664	21.3461
55.5085	86	5189.29	634.096	2.00006	226.797	0.108888	25.6767	22.8808
56.3502	87	5197.61	571.963	0	222.755	0.0991344	25.9009	23.3332
57.1919	88	5283.61	421.702	4.00024	232.832	0.0739139	24.5039	22.6928
58.0336	89	5444.56	305.438	0	255.997	0.0531196	22.4612	21.268
58.8754	90	5433.17	225.776	2.00006	236.854	0.0398972	23.8921	22.9389
59.7171	91	5590.74	163.407	1.00002	209.676	0.0283981	27.4431	26.6637
60.5588	92	5740.81	91.1266	0	259.029	0.0156254	22.5146	22.1628
61.4005	93	5615.19	64.0626	2.00006	228.797	0.0112801	24.8222	24.5422
62.2422	94	5493.77	59.0532	0	257.021	0.0106348	21.6046	21.3748
63.084	95	5759.7	39.0244	1.00002	258.013	0.00672983	22.4745	22.3233
63.9257	96	5681.34	31.0147	0	253.982	0.0054294	22.4912	22.3691
64.7674	97	5607.63	35.0187	0	251.982	0.00620608	22.3931	22.2541
65.6091	98	5694.92	29.0128	0	245.936	0.00506869	23.2741	23.1561
66.4509	99	5681.66	28.012	0	275.169	0.00490605	20.7497	20.6479
67.2926	100	5706.02	19.0055	0	257.021	0.00331973	22.2745	22.2006
68.1343	101	5778.91	24.0088	1.00002	255.997	0.00413736	22.6679	22.5741
68.976	102	5897.73	31.0147	2.00006	262.045	0.00523124	22.6249	22.5065
69.8177	103	6169.59	25.0098	2.00012	255.013	0.00403736	24.2913	24.1932
70.6595	104	6601.24	30.0137	27.0111	289.273	0.0045261	22.9239	22.8201
71.5012	105	6260.6	30.0137	85.1104	348.872	0.00477119	18.0313	17.9453
72.3429	106	5694.59	27.0111	251.982	387.291	0.0047209	14.7734	14.7036
73.1846	107	5075.89	26.0103	604.58	394.388	0.00509817	12.9362	12.8703
74.0264	108	4845.83	20.0061	1134.48	336.724	0.00411155	14.4505	14.3911
74.8681	109	4520.32	20.0061	2081.02	247.936	0.00440632	18.3125	18.2318
75.7098	110	3376.21	14.003	3540.25	173.458	0.00413042	19.5448	19.4641
76.5515	111	2188.69	11.0018	5123.66	116.209	0.00500154	18.9287	18.834
77.3932	112	1294.27	6.00055	6270.98	127.247	0.00461486	10.2185	10.1713
78.235	113	849.954	4.00024	7124.44	94.1351	0.00468438	9.07159	9.02909
79.0767	114	608.617	3.00014	7248.01	77.0906	0.00490525	7.93375	7.89483
79.9184	115	407.524	3.00014	7176.46	84.1079	0.00730807	4.88092	4.84525
80.7601	116	333.693	1.00002	7162.98	51.0397	0.00298786	6.55751	6.53791
81.6019	117	286.247	1.00002	7035.47	57.0496	0.00348138	5.03503	5.0175
82.4436	118	268.094	1.00002	6752.11	45.0309	0.00371623	5.97575	5.95355
83.2853	119	201.619	2.00006	6622.4	24.0088	0.00982256	8.48102	8.39771
84.127	120	210.676	0	6254.81	23.0081	0	9.1566	9.1566
84.9687	121	191.565	0	6134.96	19.0055	0	10.0794	10.0794
85.8105	122	124.235	2.00006	5751.71	23.0081	0.0158439	5.48656	5.39964
86.6522	123	146.331	0	5686.83	21.0067	0	6.9659	6.9659
87.4939	124	119.217	0	5507.69	24.0088	0	4.96554	4.96554
88.3356	125	123.231	1.00002	5334.88	21.0067	0.00804961	5.91389	5.86628
89.1774	126	118.213	0	5191.54	23.0081	0	5.13789	5.13789
90.0191	127	101.159	1.00002	4974.12	8.00098	0.00978884	12.7683	12.6433
90.8608	128	89.1211	1.00002	4906.47	14.003	0.0110963	6.43585	6.36443
91.7025	129	78.093	0	4587.86	16.0039	0	4.87962	4.87962
92.5443	130	60.055	0	4559.32	15.0034	0	4.00275	4.00275
93.386	131	75.086	2.00006	4439.5	11.0018	0.0259458	7.00664	6.82485
94.2277	132	73.0837	1.00002	4201.72	8.00098	0.0134985	9.25933	9.13434
95.0694	133	58.0514	0	4120.16	4.00024	0	14.512	14.512
95.9111	134	51.0397	0	4119.09	15.0034	0	3.40187	3.40187
96.7529	135	47.0337	0	3990.05	10.0015	0	4.70266	4.70266
97.5946	136	63.0606	0	3793.95	7.00075	0	9.0077	9.0077
98.4363	137	59.0532	1.00002	3878.27	8.00098	0.0166522	7.50573	7.38075
