# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
55.4917	87	2909.21	357.996	0	5101.64	0.109572	0.640423	0.57025
56.3069	88	2913.41	371.196	1.00003	5210.38	0.113011	0.630396	0.559154
57.122	89	2919.03	352.814	0	5141.4	0.107834	0.636371	0.567749
57.9372	90	3033.65	319.185	0	5307.16	0.0951986	0.631757	0.571615
58.7524	91	3052.75	294.688	1.00003	5378.58	0.0880338	0.622365	0.567575
59.5675	92	3041.32	201.255	0	5411.9	0.0620666	0.599156	0.561968
60.3827	93	3030.08	157.757	0	5408.7	0.0494872	0.589391	0.560223
61.1978	94	3152.8	115.42	0	5531.49	0.0353157	0.590839	0.569974
62.013	95	3235.67	79.1911	0	5566.77	0.0238897	0.595472	0.581247
62.8282	96	3227.91	52.0827	0	5439.07	0.0158789	0.603043	0.593467
63.6433	97	3289.35	40.0489	0	5612.76	0.0120289	0.593183	0.586048
64.4585	98	3252.89	22.0148	0	5560.47	0.00672228	0.588961	0.585002
65.2737	99	3257.09	12.0044	1.00003	5625.7	0.00367208	0.5811	0.578967
66.0888	100	3264.66	10.0031	0	5727.25	0.00305468	0.57177	0.570023
66.904	101	3256.11	23.0162	1.00003	5571.56	0.00701899	0.588548	0.584417
67.7191	102	3123.08	11.0037	1.00003	5459.34	0.00351097	0.574078	0.572062
68.5343	103	3192.71	12.0044	0	5649.36	0.00374585	0.567271	0.565146
69.3495	104	3340.7	23.0176	0	5623.4	0.0068429	0.598164	0.594071
70.1646	105	3323	12.0051	1.00003	5659.84	0.00359973	0.589241	0.58712
70.9798	106	3351.67	13.0052	0	5654.57	0.00386521	0.595035	0.592735
71.795	107	3468.98	14.0068	0	5658.91	0.0040215	0.615487	0.613012
72.6101	108	3810.88	20.0134	0	5909.75	0.00522423	0.648232	0.644845
73.4253	109	4255.6	18.011	3.00027	5532.81	0.00421446	0.772413	0.769158
74.2405	110	5363.96	25.0191	22.0148	4008.63	0.00464264	1.34434	1.3381
75.0556	111	6359.78	24.0176	47.0675	2675.09	0.00376227	2.38638	2.3774
75.8708	112	7397.45	20.0122	198.218	1645.58	0.00269799	4.5075	4.49534
76.6859	113	7605.56	23.0162	503.85	883.313	0.0030171	8.63632	8.61027
77.5011	114	6614.62	34.0353	858.513	403.056	0.00511913	16.4956	16.4112
78.3163	115	4163.55	17.0088	988.647	180.051	0.00406855	23.2187	23.1243
79.1314	116	2173.91	6.0011	911.543	65.1492	0.0027529	33.4604	33.3682
79.9466	117	1139.1	2.00012	916.488	28.0257	0.0017528	40.7162	40.6449
80.7618	118	629.231	1.00003	919.836	9.00247	0.00158677	70.0064	69.8954
81.5769	119	346.641	1.00003	915.603	7.0015	0.00287662	49.6524	49.5096
82.3921	120	214.449	1.00003	902.684	4.00049	0.0046416	53.8558	53.6058
83.2072	121	195.17	0	940.252	4.00049	0	48.7865	48.7865
84.0224	122	97.2942	0	988.588	3.00027	0	32.4284	32.4284
84.8376	123	102.331	1.00003	981.458	7.0015	0.0096779	14.7585	14.6156
85.6527	124	77.1862	2.00012	1031.27	3.00027	0.0252584	26.393	25.7264
86.4679	125	89.2426	0	1068.68	0	0	0	0
87.2831	126	68.1415	0	1044.33	1.00003	0	68.1394	68.1394
88.0982	127	62.1176	0	1057.33	1.00003	0	62.1157	62.1157
88.9134	128	56.0994	0	1134.17	2.00012	0	28.048	28.048
89.7285	129	41.0539	1.00003	1176.2	1.00003	0.0237797	42.0526	41.0526
90.5437	130	39.0465	0	1213.42	0	0	0	0
91.3589	131	43.0592	1.00003	1233.29	0	0.0226974	0	0
92.174	132	44.0592	0	1259.05	1.00003	0	44.0578	44.0578
92.9892	133	36.0396	0	1270.78	0	0	0	0
93.8044	134	33.0353	0	1306.92	0	0	0	0
94.6195	135	32.0313	0	1359.21	0	0	0	0
95.4347	136	37.0418	0	1378.53	1.00003	0	37.0407	37.0407
96.2498	137	28.024	0	1320.91	1.00003	0	28.0231	28.0231
97.065	138	35.0374	1.00003	1364.64	2.00012	0.0277497	18.0176	17.5176
97.8802	139	27.0223	0	1436.79	2.00012	0	13.5103	13.5103
98.6953	140	20.0122	1.00003	1379.61	0	0.0475927	0	0
99.5105	141	16.0088	1.00003	1494.34	1.00003	0.0587948	17.0083	16.0083
100.326	142	19.011	0	1519.58	1.00003	0	19.0104	19.0104
101.141	143	26.0207	0	1429.78	0	0	0	0
