# depth_nm	scan	16OCs2+	18OCs2+	SiCs+	WCs+	f18 = 18OCs2+/(16OCs2++18OCs2+)	O_over_W = (16OCs2++18OCs2+)/WCs+	16OCs2+_over_WCs+
41.4628	69	5492.14	256.005	3.00014	232.847	0.044537	24.6864	23.5869
42.3079	70	5298.63	369.092	1.00002	230.825	0.0651217	24.5542	22.9552
43.153	71	5164.82	413.612	0	224.769	0.0741449	24.8185	22.9783
43.998	72	5001.87	550.6	2.00006	218.728	0.099163	25.3852	22.868
44.8431	73	5154.28	573.051	3.00023	232.839	0.100056	24.5978	22.1366
45.6881	74	5094.95	637.214	1.00005	233.832	0.111165	24.514	21.7889
46.5332	75	4977.24	666.82	3.00014	225.776	0.118145	24.9985	22.045
47.3782	76	4996.54	704.585	2.00006	230.818	0.123587	24.6996	21.6471
48.2233	77	5041.04	690.261	0	232.832	0.120437	24.6156	21.6509
49.0683	78	4924.68	706.585	3.00014	203.631	0.125475	27.6542	24.1843
49.9134	79	5055.71	695.347	2.00006	239.883	0.120908	23.9744	21.0757
50.7585	80	4970.43	682.112	1.00002	261.037	0.120674	21.6542	19.0411
51.6035	81	4955.4	717.849	0	252.997	0.126532	22.4242	19.5868
52.4486	82	5070.07	700.476	2.00006	255.005	0.121388	22.6291	19.8822
53.2936	83	5011.04	718.916	2.00006	238.869	0.125466	23.9879	20.9782
54.1387	84	5193.81	701.498	1.00002	240.883	0.118993	24.4737	21.5615
54.9837	85	5063.22	654.513	2.00012	223.762	0.114471	25.5527	22.6277
55.8288	86	4981.73	644.352	3.00014	262.053	0.114529	21.4693	19.0104
56.6739	87	5027.71	513.01	1.00005	268.094	0.0925892	20.6671	18.7535
57.5189	88	5418.88	375.139	1.00002	259.037	0.064746	22.3675	20.9193
58.364	89	5391.1	271.143	0	220.742	0.0478862	25.651	24.4226
59.209	90	5343.96	211.682	1.00005	259.021	0.0381022	21.4486	20.6314
60.0541	91	5578.78	157.382	1.00002	246.928	0.0274369	23.2301	22.5927
60.8991	92	5592.76	102.159	4.00037	248.943	0.0179387	22.8764	22.466
61.7442	93	5530.74	64.0626	0	260.036	0.0114504	21.5155	21.2691
62.5893	94	5736.04	45.0309	2.00006	217.728	0.00778937	26.5518	26.3449
63.4343	95	5538.26	43.0282	1.00002	233.847	0.00770937	23.8673	23.6833
64.2794	96	5581.91	27.0113	1.00002	220.742	0.00481577	25.4094	25.287
65.1244	97	5592.24	32.0156	3.00014	252.982	0.00569242	22.2319	22.1053
65.9695	98	5595.62	24.0088	0	233.847	0.00427231	24.0313	23.9286
66.8145	99	5451.84	25.0101	1.00002	246.928	0.00456651	22.18	22.0787
67.6596	100	5571.03	24.0088	0	271.119	0.00429109	20.6369	20.5483
68.5046	101	5668.55	21.0067	1.00005	239.876	0.00369216	23.7187	23.6312
69.3497	102	5869.41	26.0103	1.00002	274.144	0.00441196	21.5049	21.41
70.1948	103	6158.33	20.0061	9.00124	264.061	0.0032381	23.3974	23.3216
71.0398	104	6385.91	24.0088	27.0111	329.663	0.00374557	19.4439	19.371
71.8849	105	5980.91	28.012	111.188	395.376	0.00466173	15.198	15.1272
72.7299	106	5511.61	26.0103	361.036	404.486	0.00469702	13.6905	13.6262
73.575	107	4894.01	18.0049	708.651	372.105	0.00366549	13.2006	13.1522
74.42	108	4674.82	22.0074	1488.8	286.247	0.00468558	16.4083	16.3314
75.2651	109	4122.62	20.0061	2579.49	228.797	0.00482932	18.1061	18.0187
76.1102	110	2894.31	15.0034	4080.04	155.368	0.00515703	18.7253	18.6288
76.9552	111	1743.74	8.00098	5688.64	131.263	0.00456744	13.3453	13.2844
77.8003	112	1077.52	2.00006	6559.12	100.159	0.00185273	10.7781	10.7581
78.6453	113	687.155	2.00006	7144.83	70.0749	0.00290219	9.83455	9.80601
79.4904	114	474.432	4.00024	7309.97	92.1294	0.00836114	5.19305	5.14963
80.3354	115	384.244	2.00006	6978.54	65.0646	0.00517823	5.93632	5.90558
81.1805	116	287.255	2.00006	7041.21	47.0337	0.00691451	6.14996	6.10743
82.0256	117	254.997	1.00002	6888.3	43.0282	0.00390636	5.9495	5.92626
82.8706	118	231.818	1.00002	6592.58	45.0309	0.00429526	5.17018	5.14797
83.7157	119	201.619	0	6472.11	29.0128	0	6.9493	6.9493
84.5607	120	167.432	0	5980.72	42.0269	0	3.98392	3.98392
85.4058	121	171.448	0	6037.99	23.0081	0	7.45163	7.45163
86.2508	122	155.368	1.00002	5727.36	21.0074	0.00639528	7.44347	7.39587
87.0959	123	136.283	0	5604.25	21.0067	0	6.48759	6.48759
87.9409	124	118.213	2.00006	5373.05	23.0081	0.0166376	5.22482	5.13789
88.786	125	107.175	1.00002	5094.09	18.0049	0.00924441	6.00808	5.95254
89.6311	126	91.1294	1.00002	4998.07	13.0026	0.0108545	7.08547	7.00856
90.4761	127	83.1104	1.00002	4810.4	15.0039	0.0118893	5.6059	5.53925
91.3212	128	84.1079	0	4724.39	10.0015	0	8.4095	8.4095
92.1662	129	101.156	0	4471.28	8.00098	0	12.643	12.643
93.0113	130	86.1131	0	4287.37	10.0015	0	8.60999	8.60999
93.8563	131	74.0837	0	4239.22	10.0015	0	7.40724	7.40724
94.7014	132	65.0665	1.00002	4129.43	7.00075	0.0151365	9.43707	9.29423
95.5465	133	62.0587	0	3957.17	15.0034	0	4.1363	4.1363
96.3915	134	50.0382	1.00002	4046.44	5.00038	0.0195935	10.2069	10.0069
97.2366	135	57.0496	1.00002	3914.57	1.00002	0.0172269	58.0488	57.0488
98.0816	136	66.0666	0	3803.93	8.00098	0	8.25731	8.25731
98.9267	137	78.093	1.00002	3666.42	4.00024	0.0126435	19.772	19.5221
