# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
33.6851	43	5060.45	41.0514	11.0044	5838.61	0.00804692	0.873753	0.866722
34.4799	44	4558.85	26.0207	4.00049	5233.63	0.00567533	0.87604	0.871068
35.2747	45	4747.14	29.0257	6.0011	4912.3	0.00607719	0.972288	0.966379
36.0695	46	4672.02	44.0592	6.0011	4811.47	0.00934234	0.980175	0.971018
36.8643	47	4753.84	28.024	1.00003	4822.41	0.00586047	0.991591	0.98578
37.6591	48	4851.25	43.0592	6.0011	4529.11	0.00879779	1.08064	1.07113
38.4539	49	4799.39	31.0313	6.0011	4461.68	0.00642414	1.08265	1.07569
39.2487	50	4864.93	49.0734	1.00003	4398.79	0.00998644	1.11713	1.10597
40.0435	51	4602.22	64.1253	2.00012	4395.08	0.0137421	1.06172	1.04713
40.8383	52	4495.05	137.584	0	4232.41	0.0296989	1.09456	1.06206
41.6331	53	4340.7	211.396	0	3915.98	0.0464394	1.16244	1.10846
42.4279	54	3905.18	399.839	1.00003	3782.02	0.0928775	1.13828	1.03256
43.2227	55	3749.86	608.3	2.00012	3671.94	0.139577	1.18688	1.02122
44.0176	56	3437.36	899.345	2.00012	3310.28	0.20738	1.31007	1.03839
44.8124	57	3185.55	1183.32	0	3086.87	0.270852	1.41531	1.03197
45.6072	58	2824.54	1363.21	0	2710.73	0.325523	1.54488	1.04198
46.402	59	2608.21	1606.25	1.00003	2507.02	0.381129	1.68106	1.04036
47.1968	60	2521.44	1728.45	0	2296.28	0.406705	1.85077	1.09805
47.9916	61	2333.71	1795.25	1.00003	2075.65	0.434794	1.98924	1.12433
48.7864	62	2266.75	1790.5	0	2012.05	0.441309	2.01648	1.12659
49.5812	63	2157.06	1853.73	0	2059.86	0.462186	1.94712	1.04719
50.376	64	2204.8	1875.77	0	1990.12	0.459684	2.05042	1.10787
51.1708	65	2128.19	1912.25	0	1986.17	0.473278	2.03428	1.0715
51.9656	66	2205.8	1863.22	0	2020.89	0.457904	2.01348	1.0915
52.7604	67	2210.82	1907	0	1984.7	0.463109	2.07478	1.11393
53.5552	68	2226.14	1936.64	0	2010.96	0.465228	2.07005	1.107
54.3501	69	2194.76	1909.38	0	1964.67	0.465233	2.08898	1.11712
55.1449	70	2201.37	1904.12	0	1999.14	0.463799	2.05362	1.10116
55.9397	71	2257.27	1934.76	0	2025.72	0.461534	2.0694	1.1143
56.7345	72	2256.97	1824.38	0	2070.73	0.447004	1.97097	1.08994
57.5293	73	2538.13	1761.52	0	2261.67	0.40969	1.9011	1.12224
58.3241	74	2613.78	1615.29	0	2472.69	0.381949	1.71031	1.05706
59.1189	75	2838.97	1278.76	0	2734.09	0.310549	1.50607	1.03836
59.9137	76	3291.57	1078.22	0	3134.45	0.246745	1.39412	1.05013
60.7085	77	3555.41	821.397	0	3421.47	0.18767	1.27922	1.03915
61.5033	78	3791.62	573.042	0	3674.96	0.131291	1.18768	1.03174
62.2981	79	3850.76	321.186	0	3729.99	0.0769871	1.11849	1.03238
63.0929	80	4009.56	213.397	0	3765.01	0.0505326	1.12163	1.06495
63.8877	81	4012.01	140.619	0	3894.86	0.0338626	1.06618	1.03008
64.6826	82	4049.12	75.1768	0	3903.1	0.0182278	1.05667	1.03741
65.4774	83	4080.68	59.1101	0	4056.19	0.0142785	1.02061	1.00604
66.2722	84	4199.23	34.0353	0	3792.79	0.00803997	1.11613	1.10716
67.067	85	4282.35	12.0044	0	3907.27	0.00279539	1.09907	1.096
67.8618	86	4329.41	18.0099	0	3996.94	0.00414267	1.08769	1.08318
68.6566	87	4261.25	16.0088	0	3811.52	0.00374277	1.12219	1.11799
69.4514	88	4221.74	15.0069	0	3951.47	0.00354207	1.07219	1.0684
70.2462	89	4391.82	19.011	0	3903.81	0.00431008	1.12988	1.12501
71.041	90	4235.22	17.0099	0	3828.41	0.00400022	1.1107	1.10626
71.8358	91	4280.24	15.0078	1.00003	3715.59	0.00349404	1.15601	1.15197
72.6306	92	4307.9	10.0031	3.00027	3548.36	0.00231665	1.21687	1.21405
73.4254	93	4193.66	14.006	7.0015	3031.46	0.00332869	1.388	1.38338
74.2202	94	4183.2	7.0015	18.011	2506.46	0.00167092	1.67176	1.66897
75.0151	95	4496.43	16.0088	41.0514	1791.53	0.00354771	2.51876	2.50983
75.8099	96	4332.08	18.0099	98.2943	1165.69	0.00414012	3.73178	3.71633
76.6047	97	4363.3	9.00247	231.672	694.991	0.00205898	6.29116	6.27821
77.3995	98	4169	11.0037	375.265	392.804	0.00263246	10.6415	10.6134
78.1943	99	3506.21	10.0031	600.034	191.129	0.00284484	18.3971	18.3448
78.9891	100	2852.17	3.00027	801.78	134.568	0.00105082	21.2173	21.195
79.7839	101	1989.15	4.00049	926.954	91.2807	0.00200712	21.8354	21.7916
80.5787	102	1315.09	4.00049	920.778	43.0565	0.00303277	30.6362	30.5433
81.3735	103	802.579	0	977.27	34.0353	0	23.5808	23.5808
82.1683	104	486.202	1.00003	997.339	26.0207	0.0020526	18.7237	18.6852
82.9631	105	286.561	1.00003	1027.27	12.0044	0.00347763	23.9546	23.8713
83.7579	106	209.37	1.00003	1083.7	8.00195	0.00475367	26.2899	26.1649
84.5528	107	154.728	1.00003	1102.96	7.0015	0.00642163	22.2422	22.0993
85.3476	108	93.2707	0	1273.1	12.0044	0	7.76971	7.76971
86.1424	109	93.2649	0	1277.92	9.00247	0	10.3599	10.3599
86.9372	110	66.1333	0	1305.75	3.00046	0	22.0411	22.0411
87.732	111	48.0705	1.00003	1483.48	2.00012	0.0203795	24.5337	24.0338
88.5268	112	64.1253	1.00003	1464.48	5.00076	0.0153555	13.0231	12.8231
89.3216	113	51.0827	0	1605.56	2.00012	0	25.5398	25.5398
90.1164	114	43.0565	1.00003	1621.15	2.00012	0.0226988	22.0269	21.5269
90.9112	115	52.0827	0	1620.13	2.00012	0	26.0398	26.0398
91.706	116	55.0925	0	1700.89	4.00049	0	13.7714	13.7714
92.5008	117	42.0539	0	1747.15	1.00003	0	42.0526	42.0526
93.2956	118	52.0859	0	1888.64	0	0	0	0
94.0904	119	44.0592	0	1905.87	1.00003	0	44.0578	44.0578
94.8853	120	43.0592	0	1912.37	1.00003	0	43.0578	43.0578
95.6801	121	35.0374	1.00003	1810.08	0	0.0277497	0	0
96.4749	122	36.0396	1.00003	1961.44	0	0.0269989	0	0
97.2697	123	37.0418	0	1967.98	2.00012	0	18.5198	18.5198
98.0645	124	40.0514	0	1911.88	0	0	0	0
98.8593	125	31.0294	0	1917	0	0	0	0
99.6541	126	30.0275	0	1865.07	0	0	0	0
100.449	127	38.0441	0	2078.59	0	0	0	0
101.244	128	27.0223	0	1943.15	0	0	0	0
102.039	129	28.024	0	2067.64	0	0	0	0
