# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
54.1975	77	3121.29	938.602	2.00012	4276.94	0.231189	0.949252	0.729796
54.9989	78	3079.91	1005.53	0	4330.21	0.246126	0.943474	0.711261
55.8004	79	3175.24	931.247	1.00009	4338.46	0.226775	0.94653	0.731881
56.6018	80	3132.4	964.285	0	4262.99	0.235382	0.96099	0.734791
57.4033	81	3193.36	830.864	0	4381	0.206466	0.918563	0.728911
58.2047	82	3369.33	771.046	2.00012	4509.84	0.186226	0.918076	0.747106
59.0062	83	3426.94	614.567	0	4621.56	0.152064	0.874489	0.741511
59.8076	84	3574.33	528.496	2.00012	4845.17	0.128813	0.846787	0.73771
60.609	85	3652.48	382.57	2.00012	5065.34	0.0948119	0.796599	0.721072
61.4105	86	3937.09	268.249	0	5145.47	0.0637878	0.817288	0.765155
62.2119	87	3920.27	200.231	0	5423.69	0.0485938	0.759723	0.722805
63.0134	88	3956.57	128.51	0	5468.32	0.0314585	0.747045	0.723545
63.8148	89	4003.29	111.378	0	5393.63	0.0270685	0.762875	0.742225
64.6163	90	4070.81	68.1457	1.00003	5488.44	0.0164645	0.754122	0.741706
65.4177	91	3958.67	49.0734	0	5323.78	0.0122446	0.752801	0.743584
66.2192	92	3879.27	36.0418	0	5368.12	0.00920535	0.729364	0.72265
67.0206	93	3971.43	38.0441	0	5332.92	0.00948857	0.751834	0.7447
67.8221	94	4033.29	33.0353	0	5412.29	0.00812411	0.751314	0.74521
68.6235	95	3986.75	27.0223	0	5364.26	0.00673238	0.748244	0.743207
69.4249	96	3976.02	26.0207	0	5307.64	0.00650185	0.754014	0.749111
70.2264	97	4107.24	19.0122	1.00003	5398.16	0.00460762	0.764381	0.760859
71.0278	98	4097.52	31.0294	1.00003	5343.99	0.00751581	0.772559	0.766752
71.8293	99	4177.48	22.0148	1.00003	5330.86	0.00524225	0.78777	0.78364
72.6307	100	4505.39	16.0078	7.0015	5283.18	0.00354046	0.855809	0.852779
73.4322	101	4900.19	24.0191	3.00027	4360.77	0.00487775	1.12921	1.1237
74.2336	102	5667.09	33.0333	16.0078	3618.81	0.00579518	1.57514	1.56601
75.0351	103	6212.39	29.0257	67.1374	2743.36	0.0046505	2.2751	2.26452
75.8365	104	6583.61	30.0275	169.888	2004.36	0.00454024	3.29963	3.28465
76.6379	105	6432.13	27.0223	359.991	1341.48	0.00418356	4.81495	4.7948
77.4394	106	5527.4	31.0294	584.587	750.376	0.0055824	7.40752	7.36617
78.2408	107	4147.03	23.017	750.465	472.988	0.00551959	8.8164	8.76774
79.0423	108	2798.28	19.011	840.916	244.91	0.00674799	11.5033	11.4257
79.8437	109	1852.13	9.00302	908.255	155.766	0.00483738	11.9483	11.8905
80.6452	110	1165.3	5.00076	912.2	83.216	0.00427306	14.0634	14.0033
81.4466	111	677.872	5.00076	938.956	56.0977	0.00732312	12.1729	12.0838
82.2481	112	480.2	6.00147	974.961	52.0827	0.0123436	9.33518	9.21995
83.0495	113	271.333	3.00027	992.961	37.0464	0.0109366	7.40513	7.32414
83.851	114	235.731	1.00003	1071.68	42.0591	0.00422434	5.62853	5.60475
84.6524	115	200.231	2.00012	1108.66	22.0161	0.00989029	9.18558	9.09473
85.4538	116	174.963	3.00027	1171.48	28.024	0.016859	6.35039	6.24333
86.2553	117	137.576	1.00003	1211.49	34.0353	0.00721648	4.07154	4.04215
87.0567	118	118.434	0	1205.56	20.0122	0	5.9181	5.9181
87.8582	119	145.663	1.00003	1313.25	17.0088	0.00681854	8.62278	8.56398
88.6596	120	134.551	0	1368.3	23.0176	0	5.84558	5.84558
89.4611	121	126.487	0	1459.29	12.0054	0	10.5359	10.5359
90.2625	122	111.378	3.00027	1444.45	12.0044	0.0262312	9.52801	9.27808
91.064	123	134.551	1.00003	1577.38	13.0052	0.00737752	10.4229	10.346
91.8654	124	106.351	1.00003	1547.66	6.0011	0.00931553	17.8885	17.7219
92.6668	125	112.385	2.00012	1651.31	11.0037	0.0174859	10.3951	10.2133
93.4683	126	118.449	1.00003	1715.89	14.006	0.00837204	8.52841	8.45701
94.2697	127	122.456	1.00003	1718.78	7.0015	0.00810026	17.6329	17.49
95.0712	128	107.351	0	1805.26	11.0037	0	9.7559	9.7559
95.8726	129	114.405	0	1811.84	9.00247	0	12.7082	12.7082
96.6741	130	78.191	0	1855.46	4.00049	0	19.5454	19.5454
97.4755	131	107.357	0	1934.14	9.00247	0	11.9253	11.9253
98.277	132	99.3125	0	1819.14	5.00076	0	19.8595	19.8595
99.0784	133	110.371	2.00012	1827.21	5.00076	0.0177993	22.4708	22.0708
99.8799	134	92.2593	0	1918.38	4.00049	0	23.062	23.062
100.681	135	78.1863	0	1877.53	6.0011	0	13.0287	13.0287
101.483	136	97.2883	0	1938.27	4.00049	0	24.3191	24.3191
