# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
24.9444	39	198.218	0	2012.05	0	0	0	0
25.584	40	202.305	1.00003	1993.09	0	0.00491886	0	0
26.2236	41	204.281	0	1722.33	1.00003	0	204.274	204.274
26.8632	42	250.912	0	1347.9	3.00027	0	83.6295	83.6295
27.5028	43	451.267	1.00003	940.839	19.011	0.00221115	23.7897	23.7371
28.1424	44	1164.3	1.00003	809.086	37.0464	0.000858176	31.4551	31.4281
28.782	45	2606.6	7.0015	680.254	161.826	0.00267887	16.1507	16.1074
29.4216	46	4903.98	23.0176	490.384	592.128	0.00467172	8.32084	8.28197
30.0759	47	6918.81	34.0353	281.472	2059.85	0.00489516	3.37541	3.35889
30.8695	48	7655.15	42.0539	123.481	4245.07	0.00546354	1.81321	1.8033
31.663	49	7074.57	42.0565	55.0925	6328.43	0.00590961	1.12455	1.1179
32.4565	50	6326.13	40.0489	41.0514	7037.02	0.00629088	0.90467	0.898979
33.2501	51	5264.5	29.0257	18.0099	6811.08	0.00548324	0.777194	0.772932
34.0436	52	4320.03	29.0257	10.0037	5840.2	0.00667403	0.744675	0.739705
34.8371	53	3452.43	15.0069	13.006	5263.63	0.00432795	0.658753	0.655902
35.6307	54	3119.45	18.0099	7.00192	4729.47	0.00574028	0.663385	0.659577
36.4242	55	3028.26	22.0148	4.00049	4388.44	0.00721731	0.69507	0.690054
37.2177	56	2922.79	10.0037	1.00009	4374.05	0.00341097	0.670498	0.668211
38.0113	57	2817.64	16.0078	5.00076	4217.82	0.0056492	0.671827	0.668031
38.8048	58	2880.67	21.0135	4.00049	4239.61	0.00724181	0.684423	0.679466
39.5983	59	2996.57	14.006	1.00003	4119.85	0.00465225	0.73075	0.727351
40.3919	60	3068.09	26.0222	1.00003	4120.8	0.00841025	0.750852	0.744537
41.1854	61	3014.02	55.106	0	4096.75	0.017955	0.749162	0.73571
41.9789	62	2916.56	75.1768	2.00012	3981.5	0.0251282	0.751409	0.732528
42.7725	63	2832.88	158.796	3.00027	3840.68	0.0530793	0.778944	0.737598
43.566	64	2771.36	275.368	1.00003	3869.32	0.0903815	0.787407	0.71624
44.3595	65	2662.71	408.19	1.00003	3723.26	0.132922	0.824787	0.715155
45.1531	66	2614.78	483.171	1.00003	3620.65	0.155965	0.855635	0.722187
45.9466	67	2606.39	625.957	0	3575.32	0.193654	0.904072	0.728995
46.7401	68	2466.96	659.204	0	3406.05	0.210867	0.917827	0.724288
47.5337	69	2460.49	672.955	2.00012	3321.06	0.214765	0.943507	0.740875
48.3272	70	2438.56	722.025	0	3344.66	0.228446	0.944966	0.729092
49.1208	71	2361.98	735.437	1.00003	3230.39	0.237435	0.958839	0.731176
49.9143	72	2415.33	744.763	1.00003	3261.63	0.235677	0.96887	0.740529
50.7078	73	2415.55	763.756	1.00003	3297.11	0.240227	0.96427	0.732626
51.5014	74	2356.05	772.333	0	3331.55	0.246879	0.939017	0.707193
52.2949	75	2284.05	731.345	1.00003	3317.44	0.242537	0.908953	0.688498
53.0884	76	2389.45	707.348	0	3262.4	0.228413	0.949238	0.73242
53.882	77	2327.55	702.169	0	3332.31	0.231761	0.909195	0.698479
54.6755	78	2346.2	691.772	0	3158.03	0.227708	0.961985	0.742933
55.469	79	2377.72	672.871	2.00012	3359.33	0.220571	0.908097	0.707798
56.2626	80	2390.31	685.341	0	3332.75	0.222828	0.922854	0.717216
57.0561	81	2366.84	679.169	0	3316.21	0.22297	0.91852	0.713717
57.8496	82	2415.18	604.298	1.00003	3402.92	0.200134	0.88732	0.709737
58.6432	83	2542.62	517.17	0	3486.87	0.169021	0.87752	0.7292
59.4367	84	2710.01	384.642	2.00012	3718.08	0.124293	0.832324	0.728872
60.2302	85	2717.9	323.206	1.00003	3733.24	0.106279	0.814602	0.728027
61.0238	86	2875.59	221.531	1.00003	3825.3	0.071528	0.809643	0.751731
61.8173	87	2963.53	162.816	1.00003	3888.34	0.0520787	0.804032	0.762159
62.6108	88	2969.75	92.2649	0	3964.85	0.0301321	0.772289	0.749019
63.4044	89	2958.53	67.1415	0	3979.24	0.0221906	0.760364	0.743491
64.1979	90	2901.44	46.0647	0	3944.27	0.0156284	0.747288	0.735609
64.9914	91	3019.23	37.0441	0	3996.45	0.0121207	0.764747	0.755478
65.785	92	2971.14	30.0275	1.00003	4086.91	0.0100053	0.734337	0.72699
66.5785	93	3001.78	24.0191	1.00003	4119.61	0.00793809	0.734486	0.728656
67.372	94	3074.11	17.0088	0	4122.16	0.00550248	0.749878	0.745752
68.1656	95	3073.49	28.0257	1.00003	3838.84	0.00903612	0.807931	0.80063
68.9591	96	2950.34	23.0162	0	3867.33	0.00774079	0.76884	0.762888
69.7526	97	2966.36	13.0052	0	3955.95	0.00436507	0.753136	0.749849
70.5462	98	3090.65	19.011	1.00003	3940.67	0.00611353	0.78912	0.784296
71.3397	99	3118.5	19.011	1.00003	3995.23	0.00605928	0.785314	0.780556
72.1332	100	3309.18	19.011	0	3893.56	0.00571211	0.854795	0.849913
72.9268	101	3600.98	23.0162	6.0011	3465.4	0.00635105	1.04577	1.03912
73.7203	102	4006.27	13.0052	6.00183	2886.15	0.0032357	1.39261	1.3881
74.5138	103	4496.22	21.0135	31.0294	2301.99	0.00465184	1.96232	1.95319
75.3074	104	4871.39	31.0294	86.2265	1677.53	0.0063294	2.92241	2.90391
76.1009	105	4850.67	21.0145	206.306	1050.71	0.00431361	4.63656	4.61656
76.8945	106	4285.65	17.0099	356.99	631.664	0.00395334	6.81161	6.78469
77.688	107	3323.35	21.0135	513.233	370.286	0.00628325	9.03183	8.97508
78.4815	108	2316.49	11.0037	571.007	182.13	0.0047277	12.7793	12.7189
79.2751	109	1477.53	7.0015	668.828	82.226	0.00471631	18.0543	17.9691
80.0686	110	923.243	5.00076	612.605	52.0891	0.00538734	17.8203	17.7243
80.8621	111	590.735	1.00003	685.255	30.0312	0.00169	19.704	19.6707
81.6557	112	356.902	3.00027	670.036	20.0134	0.00833635	17.983	17.8331
82.4492	113	259.037	3.00027	682.297	23.0176	0.0114498	11.3842	11.2539
83.2427	114	136.584	1.00003	797.427	18.011	0.00726853	7.63887	7.58334
84.0363	115	124.479	0	797.768	11.0037	0	11.3125	11.3125
84.8298	116	86.2318	0	835.44	10.0043	0	8.61949	8.61949
85.6233	117	94.2707	0	920.952	12.0044	0	7.85301	7.85301
86.4169	118	72.1587	0	901.854	5.00076	0	14.4295	14.4295
87.2104	119	100.313	0	961.163	7.0015	0	14.3273	14.3273
88.0039	120	78.191	0	985.832	6.0011	0	13.0295	13.0295
88.7975	121	68.1498	2.00012	1072.02	3.00027	0.0285121	23.3812	22.7145
89.591	122	83.2211	0	1131.31	2.00012	0	41.608	41.608
90.3845	123	70.1543	0	1108.24	2.00012	0	35.075	35.075
91.1781	124	62.1176	0	1165.14	4.00049	0	15.5275	15.5275
91.9716	125	61.1213	0	1086.12	3.00027	0	20.3719	20.3719
92.7651	126	74.1676	0	1199.64	4.00073	0	18.5385	18.5385
93.5587	127	65.1293	0	1131.45	3.00027	0	21.7078	21.7078
94.3522	128	63.1253	0	1230.21	1.00003	0	63.1234	63.1234
95.1457	129	66.1333	0	1317.42	4.00049	0	16.5313	16.5313
95.9393	130	65.1293	0	1357.77	6.0011	0	10.8529	10.8529
96.7328	131	76.1813	0	1305	3.00027	0	25.3914	25.3914
97.5263	132	69.1457	0	1312.17	1.00003	0	69.1436	69.1436
98.3199	133	54.0958	1.00003	1334.69	2.00012	0.0181507	27.5462	27.0462
99.1134	134	57.0994	0	1385.33	3.00027	0	19.0314	19.0314
99.9069	135	68.1415	0	1328.44	0	0	0	0
100.7	136	69.1457	0	1404.3	3.00027	0	23.0465	23.0465
101.494	137	66.1333	1.00003	1342.99	1.00003	0.0148962	67.1313	66.1313
