# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
28.7002	37	3460.45	10.0037	1613.39	129.526	0.00288252	26.7934	26.7162
29.4759	38	7418.18	24.0176	1172.19	660.412	0.00322722	11.269	11.2326
30.2567	39	11616.4	44.0619	701.169	2412.17	0.00377875	4.83401	4.81574
31.0481	40	12826.3	67.1415	277.437	5821.85	0.0052074	2.21467	2.20313
31.8395	41	10785.7	61.1176	124.472	8256.53	0.00563462	1.31372	1.30632
32.6309	42	7865.57	41.0514	51.0858	8117.59	0.00519202	0.974011	0.968954
33.4223	43	5920.99	33.0333	24.0176	6461.29	0.00554806	0.921491	0.916379
34.2137	44	4927.78	31.0305	12.0044	5489.4	0.00625764	0.903344	0.897691
35.0051	45	4940.96	29.0257	8.00195	5210.45	0.0058402	0.953849	0.948278
35.7965	46	4987.06	33.0333	5.00076	5249.59	0.00658021	0.956283	0.94999
36.5879	47	4939.08	39.0465	5.00076	5072.64	0.00784361	0.981367	0.97367
37.3794	48	5139.43	44.0592	4.00049	4933.88	0.00849991	1.05059	1.04166
38.1708	49	5074.1	31.0313	4.00049	4820.26	0.00607845	1.0591	1.05266
38.9622	50	5145.29	50.0764	2.00012	4585.73	0.00963867	1.13294	1.12202
39.7536	51	4928.84	65.1333	2.00012	4505.71	0.0130424	1.10836	1.09391
40.545	52	4851.86	119.434	0	4364.05	0.0240248	1.13915	1.11178
41.3364	53	4660.36	183.041	0	4203.26	0.0377918	1.1523	1.10875
42.1278	54	4304.68	328.327	0	4133.9	0.070867	1.12074	1.04131
42.9192	55	4230.31	581.404	1.00003	3948.46	0.120831	1.21863	1.07138
43.7106	56	3747.11	778.483	1.00003	3552.57	0.172018	1.27389	1.05476
44.502	57	3454.08	1117.95	0	3355.18	0.244519	1.36268	1.02948
45.2934	58	3106.09	1405.23	0	3097.89	0.31149	1.45626	1.00265
46.0848	59	2916.05	1540.96	0	2777.17	0.345739	1.60488	1.05001
46.8762	60	2611.61	1718.44	0	2460.39	0.396865	1.7599	1.06146
47.6676	61	2521.93	1907.38	1.00003	2264.49	0.430626	1.95598	1.11368
48.459	62	2324.17	1973.98	0	2217.97	0.459262	1.93788	1.04788
49.2505	63	2387.05	2076.1	0	2150.6	0.465165	2.0753	1.10995
50.0419	64	2309.64	1953.59	1.00003	2025.56	0.458241	2.10471	1.14025
50.8333	65	2344.49	1984.92	0	2058.33	0.458473	2.10336	1.13903
51.6247	66	2342.95	2015.84	0	2126.94	0.462477	2.04933	1.10156
52.4161	67	2370.69	2065.1	1.00003	2049.76	0.465554	2.16405	1.15657
53.2075	68	2306.73	1994.71	2.00012	2058.73	0.463731	2.08936	1.12046
53.9989	69	2286.46	1992.32	0	2088.67	0.465628	2.04856	1.09469
54.7903	70	2388.2	2066.63	1.00003	2132.36	0.463908	2.08915	1.11998
55.5817	71	2352.57	1956.29	1.00003	2109.32	0.454016	2.04277	1.11532
56.3731	72	2431.75	1971.34	3.00027	2251.14	0.447717	1.95594	1.08023
57.1645	73	2752.03	1879.78	0	2455.76	0.40584	1.8861	1.12064
57.9559	74	2933.56	1768.86	0	2616.62	0.376159	1.79714	1.12113
58.7473	75	3101.53	1523.78	1.00003	2883.23	0.329444	1.60421	1.07571
59.5387	76	3264.22	1242.45	1.00003	3305.65	0.275692	1.36332	0.987467
60.3301	77	3650.23	936.483	0	3547.7	0.204173	1.29287	1.0289
61.1215	78	3862.83	710.615	0	3687.95	0.155379	1.2401	1.04742
61.913	79	3999.51	497.569	2.00012	4116.42	0.110643	1.09247	0.971598
62.7044	80	4184.78	297.706	3.00027	4016.51	0.0664154	1.11602	1.0419
63.4958	81	4290.96	189.087	0	4084.16	0.0422064	1.09693	1.05064
64.2872	82	4311.7	94.2822	4.00049	4127.83	0.0213987	1.06738	1.04454
65.0786	83	4410.35	58.1065	0	4112.58	0.0130037	1.08653	1.0724
65.87	84	4407.86	35.0374	2.00012	4102.92	0.00788618	1.08286	1.07432
66.6614	85	4337.05	17.0099	3.00027	4145.5	0.00390666	1.05031	1.04621
67.4528	86	4439.83	22.0148	0	4160.89	0.00493401	1.07233	1.06704
68.2442	87	4347.8	18.0099	1.00003	4116.02	0.00412521	1.06069	1.05631
69.0356	88	4386.46	13.0052	0	4139.64	0.00295608	1.06276	1.05962
69.827	89	4545.31	11.0037	4.00049	4201.31	0.00241504	1.0845	1.08188
70.6184	90	4422.09	13.0052	1.00003	4070.99	0.00293233	1.08944	1.08624
71.4098	91	4327.04	16.0078	0	4030.2	0.00368585	1.07763	1.07365
72.2012	92	4464.57	5.00076	4.00049	3763.3	0.00111885	1.18767	1.18634
72.9926	93	4573.02	4.00073	5.00107	3319.52	0.000874091	1.37882	1.37761
73.7841	94	4419.29	13.0052	12.0044	2765.3	0.00293418	1.60283	1.59812
74.5755	95	4603.58	7.0015	30.0275	2158.38	0.00151857	2.13613	2.13288
75.3669	96	4517.21	10.0031	81.2059	1572.28	0.00220954	2.87939	2.87303
76.1583	97	4779.9	19.011	200.231	934.76	0.00396153	5.13385	5.11351
76.9497	98	4462.78	9.00247	342.641	538.996	0.00201317	8.29649	8.27979
77.7411	99	4021.48	8.00195	524.398	296.771	0.00198585	13.5777	13.5508
78.5325	100	3214.65	5.00076	733.803	199.243	0.0015532	16.1594	16.1343
79.3239	101	2405.9	9.00247	857.298	97.2942	0.00372788	24.8206	24.7281
80.1153	102	1667.29	9.00247	963.345	70.1543	0.00537048	23.8943	23.766
80.9067	103	1062.2	5.00076	966.165	32.0313	0.00468586	33.3175	33.1614
81.6981	104	715.84	2.00024	991.773	22.0161	0.00278647	32.6052	32.5144
82.4895	105	405.014	1.00003	1058	14.006	0.00246305	28.9886	28.9172
83.2809	106	237.745	0	1039.73	9.00302	0	26.4073	26.4073
84.0723	107	173.941	0	1129.02	6.0011	0	28.9849	28.9849
84.8637	108	122.464	0	1198.57	10.0031	0	12.2427	12.2427
85.6551	109	79.1911	0	1240.61	0	0	0	0
86.4466	110	90.2536	0	1346.26	0	0	0	0
87.238	111	67.1374	0	1416.23	1.00003	0	67.1353	67.1353
88.0294	112	53.0859	1.00003	1499.92	0	0.0184897	0	0
88.8208	113	53.0892	1.00003	1533.96	0	0.0184885	0	0
89.6122	114	48.0734	1.00003	1626.23	0	0.0203783	0	0
90.4036	115	45.0619	0	1722.22	0	0	0	0
91.195	116	40.0489	0	1710.33	0	0	0	0
91.9864	117	48.0734	2.00012	1766.42	2.00012	0.0399437	25.0352	24.0352
92.7778	118	39.0465	0	1804.26	1.00003	0	39.0453	39.0453
93.5692	119	39.0465	1.00003	1847.37	0	0.0249717	0	0
94.3606	120	36.044	0	1870.04	0	0	0	0
95.152	121	34.0353	1.00003	1813.78	1.00003	0.0285435	35.0343	34.0343
95.9434	122	37.0418	0	1968.74	0	0	0	0
96.7348	123	30.0275	0	1933.01	1.00003	0	30.0266	30.0266
97.5262	124	35.0374	0	1927.89	0	0	0	0
98.3177	125	40.0489	0	1946.76	0	0	0	0
99.1091	126	40.0489	0	2007.18	0	0	0	0
99.9005	127	36.0396	1.00003	1920.25	1.00003	0.0269989	37.0385	36.0385
100.692	128	39.0465	0	1943.15	0	0	0	0
101.483	129	27.0239	0	1926.5	0	0	0	0
